3,,4,,Baseline 100%T,,blank,,3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
790,0.01117632072,790,0.0001806957589,790,0.005437123124,790,0.001046068268,790,0.005554831587,
789,0.01117374469,789,8.020213136E-5,789,0.005489104893,789,0.0008239549352,789,0.005480689928,
788,0.0112168286,788,0.0001004491714,788,0.00543825049,788,0.001063012867,788,0.005455865059,
787,0.01118431613,787,6.808063063E-6,787,0.005403573159,787,0.001116238418,787,0.005533358548,
786,0.01108103152,786,9.9128687E-5,786,0.005322853569,786,0.0009239204228,786,0.005647526123,
785,0.0109951878,785,-8.639876614E-5,785,0.005380298942,785,0.001012544264,785,0.005445956718,
784,0.01100291405,784,-3.468581417E-5,784,0.005199523177,784,0.001012751833,784,0.005492381752,
783,0.01108793542,783,-0.0002667506342,783,0.005146371201,783,0.001120157191,783,0.005634230562,
782,0.01083729882,782,-0.0002092635114,782,0.005119156092,782,0.001208042377,782,0.005568963941,
781,0.01089922152,781,-0.0003131590493,781,0.00503134029,781,0.001053204178,781,0.005632657092,
780,0.01088494062,780,-0.0003698564833,780,0.0049550361,780,0.001056966721,780,0.005656285211,
779,0.01072083041,779,-0.0003380944254,779,0.004976140335,779,0.0009467232157,779,0.005524129607,
778,0.01064352039,778,-0.000480695162,778,0.004847463686,778,0.00104373286,778,0.005604231264,
777,0.0106817754,777,-0.0005021562101,777,0.00481039891,777,0.001018589828,777,0.005588838831,
776,0.01060272194,776,-0.0005769255222,776,0.004676381126,776,0.0009940448217,776,0.005676531699,
775,0.01050190907,775,-0.0004970884183,775,0.004704694264,775,0.001042746822,775,0.005582703277,
774,0.01054630522,774,-0.0007128836587,774,0.004711550195,774,0.001004319289,774,0.005436415318,
773,0.01062373072,773,-0.000706319348,773,0.004532386549,773,0.001040671021,773,0.005644195713,
772,0.01038783696,772,-0.0008659536252,772,0.004490301013,772,0.0009766618023,772,0.005527616944,
771,0.01009650808,771,-0.0008853290346,771,0.00429935893,771,0.001184810535,771,0.005717604421,
770,0.01014303602,770,-0.0007949032006,770,0.004315332975,770,0.00110175705,770,0.005681383889,
769,0.01023459435,769,-0.00101323647,769,0.004262890667,769,0.0009597984026,769,0.005597937852,
768,0.009979999624,768,-0.001229653019,768,0.003999518231,768,0.001245761057,768,0.005795878824,
767,0.009914739057,767,-0.001282514422,767,0.004141036887,767,0.000958267774,767,0.00562274456,
766,0.009813291952,766,-0.001248341054,766,0.003976998851,766,0.0009703574469,766,0.005788350012,
765,0.009860980324,765,-0.001348220743,765,0.003932720516,765,0.001060651499,765,0.005713303108,
764,0.009740537032,764,-0.001403596369,764,0.003852247959,764,0.001065400196,764,0.005520511884,
763,0.009559023194,763,-0.001430584816,763,0.003806885798,763,0.0008615883999,763,0.005556483287,
762,0.009455224499,762,-0.001475114841,762,0.003570019035,762,0.001022274257,762,0.005725210998,
761,0.009492528625,761,-0.001667320379,761,0.003432026133,761,0.001183279091,761,0.005833630916,
760,0.009368246421,760,-0.001764164772,760,0.003268020926,760,0.001118003158,760,0.005895814858,
759,0.009356132708,759,-0.00182649889,759,0.003396908753,759,0.001062909141,759,0.005790999625,
758,0.009282503277,758,-0.002036018064,758,0.003343716031,758,0.00100385223,758,0.00582990516,
757,0.009231784381,757,-0.002007057192,757,0.00312475278,757,0.001131965895,757,0.005848585628,
756,0.009120556526,756,-0.002116293879,756,0.003120894078,756,0.001067683799,756,0.005752805155,
755,0.009050640278,755,-0.002336178208,755,0.002973269671,755,0.001015190734,755,0.005749814678,
754,0.008928784169,754,-0.002283548005,754,0.00294248946,754,0.0009566074004,754,0.005598016549,
753,0.008756192401,753,-0.002381902654,753,0.002846800489,753,0.0008870596648,753,0.00574884424,
752,0.008704293519,752,-0.002423349302,752,0.002670540009,752,0.001062441966,752,0.005892456044,
751,0.008649548516,751,-0.00261431234,751,0.002543091308,751,0.001144579495,751,0.005808025133,
750,0.008372023702,750,-0.002565936185,750,0.002419064054,750,0.00105717429,750,0.005956065375,
749,0.008641389199,749,-0.002658155048,749,0.002422135556,749,0.0009983776836,749,0.005910115782,
748,0.008485409431,748,-0.002790119732,748,0.002304206369,748,0.001049415558,748,0.005756661296,
747,0.008292308077,747,-0.002846494783,747,0.002213991713,747,0.001019731397,747,0.005818676669,
746,0.008146529086,746,-0.003133348655,746,0.002144008176,746,0.001007380895,746,0.005872409325,
745,0.008081674576,745,-0.002981693018,745,0.00193144707,745,0.001116030733,745,0.005888126325,
744,0.008086870424,744,-0.003140904475,744,0.001962857787,744,0.0009438954876,744,0.005784650799,
743,0.007938523777,743,-0.003391812555,743,0.001811519382,743,0.001004526857,743,0.00564018311,
742,0.007857859135,742,-0.00335122901,742,0.001607097453,742,0.001164331217,742,0.005994303618,
741,0.007765060291,741,-0.003449393669,741,0.001482817577,741,0.001214090618,741,0.006033779122,
740,0.007701343391,740,-0.003621577518,740,0.001459467225,740,0.001109309145,740,0.005981259979,
739,0.00740114646,739,-0.003769058036,739,0.001392150065,739,0.0009952902328,739,0.005934624933,
738,0.00739145698,738,-0.003698686371,738,0.001251861802,738,0.001014671871,738,0.005936068483,
737,0.007387718186,737,-0.003785070963,737,0.001197295845,737,0.001107855816,737,0.005899855867,
736,0.007172312587,736,-0.003802520456,736,0.001133445301,736,0.001104949159,736,0.005961576477,
735,0.007142996415,735,-0.004046686459,735,0.0009549989481,735,0.001003748504,735,0.006097566802,
734,0.007068057079,734,-0.004072742071,734,0.0008876562351,734,0.001049934537,734,0.005880097393,
733,0.006884525996,733,-0.004193971399,733,0.0008574643871,733,0.0010002458,733,0.005820145831,
732,0.006795721129,732,-0.004346947186,732,0.0005917679518,732,0.001236960641,732,0.005945148412,
731,0.006853388157,731,-0.00423109252,731,0.0006896317354,731,0.0008662830805,731,0.005808235146,
730,0.0066850367,730,-0.004440428689,730,0.0004661198182,730,0.001144423848,730,0.006082787178,
729,0.006541136652,729,-0.004503302276,729,0.0003635134199,729,0.001078582834,729,0.005936278496,
728,0.006472659297,728,-0.004511295352,728,0.0002596880076,728,0.001173597411,728,0.005984540563,
727,0.006426103413,727,-0.004791112617,727,0.0001005527374,727,0.00113118731,727,0.005930951331,
726,0.006402354222,726,-0.004905589391,726,0.000122198966,726,0.0009213522426,726,0.005926726386,
725,0.006194867659,725,-0.004816201515,725,6.873268285E-5,725,0.001022118493,725,0.005917515606,
724,0.006181266159,724,-0.005042911507,724,-0.0001394512074,724,0.001139933709,724,0.00598178478,
723,0.006008030381,723,-0.005017630756,723,-0.0002996043768,723,0.001170067349,723,0.006045958493,
722,0.005995878484,722,-0.005029196851,722,-0.0002225622884,722,0.0009797752136,722,0.005785805173,
721,0.005894922651,721,-0.00528755784,721,-0.0004850391706,721,0.001123375376,721,0.006016324274,
720,0.00580513943,720,-0.005357621703,720,-0.000514618645,720,0.001195374993,720,0.005974357482,
719,0.005716607906,719,-0.005396228284,719,-0.0002850662568,719,0.0008090165211,719,0.005541512277,
718,0.005731847137,718,-0.005392086692,718,-0.0005859734374,718,0.0009448294295,718,0.005935779773,
717,0.005584879778,717,-0.005568971392,717,-0.0006454785471,717,0.0009191731806,717,0.005993988831,
716,0.005460662302,716,-0.005534929223,716,-0.0008053418715,716,0.001083383686,716,0.005996875931,
715,0.00544674322,715,-0.005629228428,715,-0.0007658079267,715,0.0009649352287,715,0.005827780347,
714,0.005382238422,714,-0.0058656279,714,-0.0008655402926,714,0.0009037646232,714,0.005807054695,
713,0.005288866814,713,-0.005813117139,713,-0.001026200713,713,0.001163137262,713,0.005912372377,
712,0.005167955998,712,-0.005883504637,712,-0.001050733612,712,0.001081333496,712,0.005924758036,
711,0.005132907536,711,-0.005937232636,711,-0.001115597202,711,0.001053411746,711,0.00591090275,
710,0.005131990649,710,-0.006029759534,710,-0.001265428145,710,0.001181721687,710,0.00602002535,
709,0.005022410303,709,-0.00606657099,709,-0.001361639588,709,0.001136040664,709,0.005877079908,
708,0.004966033157,708,-0.006230218336,708,-0.001478623366,708,0.001183798187,708,0.006065750495,
707,0.004885551985,707,-0.006269462407,707,-0.001437602681,707,0.001029254054,707,0.005930163898,
706,0.004835605621,706,-0.006207660772,706,-0.001481151558,706,0.0009838484693,706,0.005844650324,
705,0.004715867806,705,-0.006358908489,705,-0.001554359682,705,0.0009927476058,705,0.005907439161,
704,0.004701920319,704,-0.006462567486,704,-0.001764061628,704,0.001144839101,704,0.006096018013,
703,0.004654821008,703,-0.006456701551,703,-0.001764680375,703,0.001035611145,703,0.005946040619,
702,0.004642262124,702,-0.006507400889,702,-0.001716209459,702,0.0008738829056,702,0.005913500674,
701,0.004604142625,701,-0.006531014107,701,-0.001901195152,701,0.001131343073,701,0.005887706764,
700,0.004375757184,700,-0.006612860132,700,-0.002036893973,700,0.001134742983,700,0.006075988058,
699,0.004437758587,699,-0.006677408237,699,-0.002019476611,699,0.001131031662,699,0.005999736488,
698,0.004424787592,698,-0.006772784982,698,-0.002104032086,698,0.001090935315,698,0.006007662974,
697,0.004375208169,697,-0.006792051252,697,-0.001950573176,697,0.0009004703024,697,0.005731505807,
696,0.004189308733,696,-0.006864369847,696,-0.002249917015,696,0.00114120543,696,0.006033227779,
695,0.004149896093,695,-0.006932701916,695,-0.002219734248,695,0.001120157191,695,0.005950606894,
694,0.004172293935,694,-0.006994349416,694,-0.00226778863,694,0.001107855816,694,0.005952496547,
693,0.004020967986,693,-0.006904626265,693,-0.00230425084,693,0.001019523828,693,0.005923734512,
692,0.004064183682,692,-0.006994043943,692,-0.002478021663,692,0.001145669608,692,0.006053911988,
691,0.003962290939,691,-0.007188456599,691,-0.002399614546,691,0.0009761948604,691,0.005979895126,
690,0.00399186369,690,-0.007113543805,690,-0.002369545167,690,0.0009157749591,690,0.005834234413,
689,0.003937108908,689,-0.007083290257,689,-0.00247050589,689,0.0009298350196,689,0.005868027452,
688,0.003909499384,688,-0.00705196429,688,-0.002621208085,688,0.001144735259,688,0.00601742696,
687,0.003840599908,687,-0.007201288827,687,-0.002703588456,687,0.001120157191,687,0.006011390127,
686,0.003848643741,686,-0.007343945093,686,-0.002600623528,686,0.0009685413679,686,0.005943022668,
685,0.003902551252,685,-0.007294259965,685,-0.002696848242,685,0.0009429616039,685,0.005976588465,
684,0.003823624924,684,-0.007309074514,684,-0.002704977524,684,0.0009214559686,684,0.005917935167,
683,0.003659158479,683,-0.007334782276,683,-0.002893297002,683,0.00115317048,683,0.006219183095,
682,0.003695446067,682,-0.007399324793,682,-0.002862027381,682,0.0009911389789,682,0.006076040678,
681,0.003566234605,681,-0.007414899301,681,-0.002810386708,681,0.00101786328,681,0.005953100044,
680,0.003676936496,680,-0.007564506028,680,-0.003022722434,680,0.001066334429,680,0.006110535469,
679,0.003587923944,679,-0.007474086713,679,-0.003067243611,679,0.001139310887,679,0.006011048798,
678,0.003573412076,678,-0.007533927448,678,-0.003040922107,678,0.001088366145,678,0.006199725438,
677,0.00357510848,677,-0.007517186925,677,-0.003069711151,677,0.0009849381167,677,0.006066537928,
676,0.00348937884,676,-0.007585823536,676,-0.003138745669,676,0.000965142739,676,0.006023069844,
675,0.003342724638,675,-0.007656839676,675,-0.003212291515,675,0.001007588464,675,0.006114735734,
674,0.003412979888,674,-0.007797922473,674,-0.003252476919,674,0.001037998358,674,0.006165223196,
673,0.003501800122,673,-0.007719656453,673,-0.003298670286,673,0.00101586536,673,0.006190508604,
672,0.003376950743,672,-0.007754798979,672,-0.003431519028,672,0.001161294407,672,0.006160549819,
671,0.003468686016,671,-0.007705517113,671,-0.003359037917,671,0.0009943562327,671,0.00621477142,
670,0.003321308643,670,-0.007798990235,670,-0.003557497868,670,0.001132277423,670,0.006371540017,
669,0.00324736489,669,-0.007730794605,669,-0.00353433867,669,0.001060885028,669,0.006315513048,
668,0.003222302534,668,-0.007725301664,668,-0.003683953546,668,0.001089767553,668,0.006393238436,
667,0.003215469886,667,-0.007831889205,667,-0.003638468683,667,0.00101264799,667,0.006419062614,
666,0.003222015454,666,-0.007943890058,666,-0.003587895771,666,0.0010123885,666,0.006318585947,
665,0.003211140865,665,-0.007893460803,665,-0.003786661895,665,0.001130201039,665,0.006326202769,
664,0.003243896179,664,-0.007880038582,664,-0.003846038133,664,0.001070512342,664,0.006542318966,
663,0.003198441118,663,-0.00792096369,663,-0.003808576148,663,0.0010011798,663,0.006479464471,
662,0.00310804043,662,-0.008008342236,662,-0.003915718757,662,0.0009692159365,662,0.006433354225,
661,0.003065519268,661,-0.007899459451,661,-0.003918079194,661,0.0009588904213,661,0.006446280517,
660,0.00306293834,660,-0.008032941259,660,-0.004102642182,660,0.001156155253,660,0.006643267814,
659,0.003129654564,659,-0.008071920834,659,-0.004182588309,659,0.001150626922,659,0.006757202093,
658,0.003095030785,658,-0.008135185577,658,-0.004039095249,658,0.0009871694492,658,0.006597797386,
657,0.003074461129,657,-0.007947397418,657,-0.004135771189,657,0.0009403154836,657,0.006735748611,
656,0.003029492917,656,-0.008030400611,656,-0.004248267505,656,0.001060132519,656,0.006789489649,
655,0.002977648284,655,-0.008072683588,655,-0.004212071188,655,0.0009586309898,655,0.006711614318,
654,0.003096255939,654,-0.008129748516,654,-0.004243294708,654,0.001005720347,654,0.006857990287,
653,0.003024461912,653,-0.008037261665,653,-0.004241551738,653,0.001047806814,653,0.006820912007,
652,0.003193460172,652,-0.007895900868,652,-0.0043358244,652,0.00123566261,652,0.006870140322,
651,0.003127672942,651,-0.007958886214,651,-0.004214788321,651,0.0009505627095,651,0.006787991151,
650,0.003061608877,650,-0.008001531474,650,-0.004146540072,650,0.0008994326927,650,0.006733513903,
649,0.003182586282,649,-0.007987554185,649,-0.004230220802,649,0.0009484353941,649,0.006851547398,
648,0.003141387599,648,-0.007895545103,648,-0.004134745803,648,0.001015190734,648,0.006897570565,
647,0.003222354688,647,-0.007801329251,647,-0.004200278316,647,0.001070564264,647,0.007012282033,
646,0.003337037982,646,-0.007786074188,646,-0.004060740117,646,0.001011506421,646,0.006833244581,
645,0.00322081591,645,-0.007809465285,645,-0.003995083738,645,0.0009710838785,645,0.006919111125,
644,0.003337298753,644,-0.007751645986,644,-0.00405545719,644,0.001074612373,644,0.007091105916,
643,0.003454047721,643,-0.007608615328,643,-0.004020372871,643,0.001044615172,643,0.007091026753,
642,0.003597633447,642,-0.007526346017,642,-0.003812168492,642,0.0009716027416,642,0.006955856457,
641,0.003577744588,641,-0.007618738804,641,-0.003801699262,641,0.001128332457,641,0.006985501852,
640,0.003726201365,640,-0.00741433911,640,-0.003743446199,640,0.001117795589,640,0.007099288981,
639,0.003832190763,639,-0.007303321734,639,-0.003673327155,639,0.00110759621,639,0.007043852005,
638,0.003748290008,638,-0.007325110026,638,-0.003583223326,638,0.001103677554,638,0.006999812555,
637,0.00387413404,637,-0.007174249273,637,-0.003435936524,637,0.001104144612,637,0.007116550114,
636,0.004010020755,636,-0.007021196652,636,-0.003440867411,636,0.001162514323,636,0.007169970311,
635,0.00418457808,635,-0.007031384856,635,-0.003292812966,635,0.001099940506,635,0.007071346045,
634,0.004173679277,634,-0.006972340867,634,-0.003076034132,634,0.001051335828,634,0.007085132878,
633,0.004258969333,633,-0.006883937865,633,-0.002984623658,633,0.001033483422,633,0.007091474254,
632,0.004433260765,632,-0.006763814017,632,-0.002884142566,632,0.001028371858,632,0.007156785578,
631,0.004468618892,631,-0.006656912621,631,-0.002840425586,631,0.001157245366,631,0.007301890757,
630,0.004464172758,630,-0.006626932882,630,-0.002621671185,630,0.001039425493,630,0.007308708504,
629,0.004725026898,629,-0.006352020893,629,-0.002554716077,629,0.001092544291,629,0.007482938003,
628,0.004686586093,628,-0.006347021088,628,-0.002463710727,628,0.001051543397,628,0.007565087173,
627,0.004831574857,627,-0.006316049956,627,-0.002290552016,627,0.001015657792,627,0.007598014548,
626,0.005040165503,626,-0.006240425166,626,-0.002160908189,626,0.000966491818,626,0.007716916036,
625,0.005128271412,625,-0.006015616469,625,-0.002048384864,625,0.001162176835,625,0.007836087607,
624,0.005185717251,624,-0.005911390763,624,-0.001899494091,624,0.0009902569,624,0.00791195035,
623,0.005252183881,623,-0.005771686323,623,-0.001894494053,623,0.001161605818,623,0.008391684853,
622,0.005408762489,622,-0.005589415785,622,-0.001811444643,622,0.001118158922,622,0.008400974795,
621,0.005527852569,621,-0.005604032893,621,-0.001703265705,621,0.001131913974,621,0.008884103969,
620,0.005583385006,620,-0.005411925726,620,-0.001510405331,620,0.001214505988,620,0.009019558318,
619,0.005781817716,619,-0.00534770079,619,-0.001363291056,619,0.001054060413,619,0.009288109839,
618,0.006070396863,618,-0.005056472495,618,-0.001186388661,618,0.00101410097,618,0.009775510058,
617,0.006188145373,617,-0.00500033237,617,-0.001034826157,617,0.001073314925,617,0.01015843078,
616,0.006343302317,616,-0.004882143345,616,-0.0008265802171,616,0.0008295828593,616,0.01045462769,
615,0.006414097268,615,-0.004561504349,615,-0.0008103027358,615,0.001222683,615,0.01122198161,
614,0.006688769907,614,-0.004446526989,614,-0.0005790453288,614,0.001042176038,614,0.01196826156,
613,0.006821385119,613,-0.004288972355,613,-0.0004279947316,613,0.001060885028,613,0.01263469551,
612,0.007122391835,612,-0.004041916225,612,-0.0003742533445,612,0.001152547542,612,0.01348724309,
611,0.007205605041,611,-0.003815966193,611,4.639013423E-5,611,0.0009587866371,611,0.01427153498,
610,0.007462791633,610,-0.003625222715,610,5.855800919E-5,610,0.001137286425,610,0.0153425904,
609,0.007773809601,609,-0.00329332659,609,0.0003740838729,609,0.001120780129,609,0.01633070596,
608,0.007950677536,608,-0.003096699249,608,0.0005601710873,608,0.001058886992,608,0.01781283319,
607,0.008251729421,607,-0.002800356364,607,0.0008474786882,607,0.001059509697,607,0.01921214536,
606,0.008387911133,606,-0.002679200144,606,0.001099577174,606,0.001007328974,606,0.02088973857,
605,0.00883979816,605,-0.002334530465,605,0.001208146219,605,0.001095139422,605,0.02275921032,
604,0.008981925435,604,-0.00212082779,604,0.001504402957,604,0.001067528152,604,0.02490273118,
603,0.009262881242,603,-0.00194474915,603,0.001889534993,603,0.0009456336265,603,0.02702435106,
602,0.009469854645,602,-0.001649217797,602,0.002106783679,602,0.001010260894,602,0.02966913581,
601,0.009697441012,601,-0.001411233796,601,0.002341890242,601,0.001053100335,601,0.03287207708,
600,0.009973324835,600,-0.001123549533,600,0.002528900746,600,0.001181669766,600,0.03655669838,
599,0.0102876313,599,-0.0009546599467,599,0.002830333309,599,0.00106368761,599,0.04062024504,
598,0.01047443599,598,-0.0005852496251,598,0.00316329021,598,0.001024557627,598,0.04514969513,
597,0.01065800525,597,-0.0004411833652,597,0.003425242379,597,0.001124673057,597,0.05051059648,
596,0.01083146036,596,-0.0001592212939,596,0.003717977088,596,0.001175466226,596,0.05680229142,
595,0.0111217685,595,7.080389332E-5,595,0.004150967579,595,0.0009352568304,595,0.0639025718,
594,0.01139385533,594,0.0001428622636,594,0.004566130694,594,0.0009537017904,594,0.07217144966,
593,0.01164616924,593,0.000451245578,593,0.004744314123,593,0.001049052342,593,0.08210964501,
592,0.01201280765,592,0.000831683632,592,0.005062871147,592,0.0009180837078,592,0.09319204837,
591,0.01218909491,591,0.001131083467,591,0.005373747088,591,0.001007173327,591,0.1065407768,
590,0.01230246946,590,0.00123496179,590,0.005752962548,590,0.0009722773102,590,0.1216284856,
589,0.01269034483,589,0.00168910413,589,0.006021888927,589,0.001159218024,589,0.1392632723,
588,0.01311559696,588,0.001781523228,588,0.006427049171,588,0.00114958873,588,0.159751609,
587,0.013263667,587,0.001975313528,587,0.006807343569,587,0.000949317473,587,0.183350578,
586,0.01345784497,586,0.002333405893,586,0.007196182851,586,0.00087100378,586,0.2106356323,
585,0.01362694614,585,0.00242609228,585,0.007560688537,585,0.0009762467234,585,0.2421079725,
584,0.01409271639,584,0.002769811079,584,0.007872698829,584,0.0009795157239,584,0.2781167328,
583,0.01425545849,583,0.003194477176,583,0.008283601142,583,0.0009423389565,583,0.3200602233,
582,0.0142695019,582,0.003317969851,582,0.008597451262,582,0.001046405639,582,0.3676732183,
581,0.01485171821,581,0.003648716724,581,0.008850814775,581,0.00104868901,581,0.4213524163,
580,0.01499569323,580,0.003864287864,580,0.009284353815,580,0.001087276265,580,0.4834429026,
579,0.01523048431,579,0.004202847835,579,0.009414325468,579,0.001302046701,579,0.5530375242,
578,0.01562688872,578,0.00441772677,578,0.009886190295,578,0.001018537907,578,0.6312718391,
577,0.01586207375,577,0.004777577706,577,0.01012491155,577,0.001114006503,577,0.7188512087,
576,0.01614399813,576,0.0049197427,576,0.01061213855,576,0.001118963468,576,0.8153787255,
575,0.01633371599,575,0.005515215918,575,0.01092980057,575,0.001192000578,575,0.9229761958,
574,0.01668370329,574,0.005650620908,574,0.01114120893,574,0.001146448194,574,1.041981936,
573,0.01700088568,573,0.005895683542,573,0.01150999963,573,0.001148861949,573,1.169241667,
572,0.01743560843,572,0.00650198292,572,0.01173684932,572,0.001259001088,572,1.308472157,
571,0.01772985607,571,0.006631360855,571,0.01206539664,571,0.001241529593,571,1.458417654,
570,0.01799564622,570,0.006926055066,570,0.01227264479,570,0.001265932689,570,1.616037011,
569,0.01764500514,569,0.007079028524,569,0.01223808341,569,0.001221437007,569,1.780750513,
568,0.01802370697,568,0.007487257011,568,0.01248779893,568,0.001316534705,568,1.951061606,
567,0.0184371192,567,0.007629126776,567,0.0126552172,567,0.001421444234,567,2.126335621,
566,0.01860992797,566,0.007824516855,566,0.01284378953,566,0.001237168326,566,2.299633265,
565,0.01877269521,565,0.008174884133,565,0.01289413217,565,0.001542926766,565,2.466201067,
564,0.01913087443,564,0.008382791653,564,0.01297408435,564,0.00164615002,564,2.625335455,
563,0.01921163313,563,0.008610838093,563,0.01305597182,563,0.001618373673,563,2.767059088,
562,0.01939939335,562,0.008880509995,562,0.01324893534,562,0.001563268132,562,2.891055822,
561,0.01950686797,561,0.008971222676,561,0.01317232102,561,0.001673278399,561,2.994489431,
560,0.01973194815,560,0.009162987582,560,0.01317859162,560,0.001778897946,560,3.074882269,
559,0.01983330026,559,0.009237838909,559,0.01315922011,559,0.001754569937,559,3.137740374,
558,0.01987175085,558,0.009372055531,558,0.01297987159,558,0.001800342114,558,3.185844183,
557,0.01975215785,557,0.009283481166,557,0.01312941685,557,0.00178856717,557,3.217169285,
556,0.01977144554,556,0.009341162629,556,0.01294144057,556,0.001881787321,556,3.238026619,
555,0.0198237896,555,0.009216342121,555,0.01284168288,555,0.001761327614,555,3.252145529,
554,0.01962715201,554,0.009265393019,554,0.01270860247,554,0.001826050458,554,3.261785269,
553,0.01973647252,553,0.009244978428,553,0.01229274925,553,0.002077157144,553,3.263605118,
552,0.01949522644,552,0.00916214101,552,0.01244943682,552,0.001606136095,552,3.252131462,
551,0.01942862757,551,0.009024633095,551,0.01218874846,551,0.001803799183,551,3.242700815,
550,0.0193447452,550,0.008841911331,550,0.01182970311,550,0.001842895523,550,3.225585222,
549,0.01918230392,549,0.008582639508,549,0.01161391754,549,0.001853476046,549,3.198600531,
548,0.01893236116,548,0.008364687674,548,0.01137283538,548,0.001828597975,548,3.165856838,
547,0.01871599071,547,0.008206538856,547,0.01124538481,547,0.001735909027,547,3.119926453,
546,0.01837125048,546,0.007992730476,546,0.01088377275,546,0.002001630375,546,3.060450554,
545,0.01823911071,545,0.007762636058,545,0.01068289019,545,0.001976847881,545,2.99152112,
544,0.01793157123,544,0.007488732226,544,0.01037736423,544,0.002001370303,544,2.914517164,
543,0.01768663339,543,0.007195261773,543,0.01020165253,543,0.001678085886,543,2.826918125,
542,0.01746091247,542,0.006834586151,542,0.009948321618,542,0.001715507591,542,2.732835054,
541,0.01722547784,541,0.006532490719,541,0.009645245038,541,0.001631755033,541,2.635367632,
540,0.01707389764,540,0.006576771848,540,0.009457446635,540,0.001637211535,540,2.531200171,
539,0.0167923104,539,0.006206499878,539,0.009208039381,539,0.001693885773,539,2.430014849,
538,0.01666113362,538,0.006058295723,538,0.009091637097,538,0.001692898222,538,2.331026077,
537,0.01634247974,537,0.005788139999,537,0.008893720806,537,0.001547109219,537,2.236907959,
536,0.01613322645,536,0.005621433258,536,0.008631883189,536,0.001627233927,536,2.147172213,
535,0.01605024561,535,0.005423257127,535,0.008498000912,535,0.00169435353,535,2.063724518,
534,0.01592136174,534,0.005384702235,534,0.008362840861,534,0.00161943899,534,1.989502788,
533,0.01576910727,533,0.005027778447,533,0.008263892494,533,0.00158215547,533,1.921363831,
532,0.01565986872,532,0.004936472978,532,0.008094307035,532,0.001520456281,532,1.860539317,
531,0.01545274165,531,0.004982764833,531,0.008004806936,531,0.001491675037,531,1.807528019,
530,0.01535079628,530,0.004707782064,530,0.0078062783,530,0.001640329603,530,1.762758374,
529,0.01528888009,529,0.00449874904,529,0.007697549183,529,0.001523833256,529,1.723264575,
528,0.01522144955,528,0.004585672636,528,0.007674125955,528,0.001704826485,528,1.690472603,
527,0.01511910371,527,0.004408678971,527,0.007416103035,527,0.001566177816,527,1.66258812,
526,0.01520104799,526,0.004512323998,526,0.007315790281,526,0.001565502374,526,1.638439298,
525,0.01503671892,525,0.004409018904,525,0.007197604049,525,0.001669718418,525,1.617649794,
524,0.01490944717,524,0.004130818415,524,0.00729883695,524,0.001482038409,524,1.598960876,
523,0.01485423651,523,0.004083205946,523,0.007072319277,523,0.00168492028,523,1.580969572,
522,0.01490441058,522,0.004162467085,522,0.00693252543,522,0.001568386098,522,1.564068556,
521,0.01476678625,521,0.004101811443,521,0.006863223854,521,0.001655712374,521,1.545490503,
520,0.01477066986,520,0.003955943044,520,0.006808895152,520,0.001560332486,520,1.525784135,
519,0.01467276737,519,0.003888107371,519,0.006748026237,519,0.001447675517,519,1.504449368,
518,0.01454961766,518,0.003864444559,518,0.00655708788,518,0.001576595707,518,1.481027484,
517,0.01454825327,517,0.003815503325,517,0.00638832571,517,0.001660389593,517,1.454979539,
516,0.01446070429,516,0.003786830697,516,0.00630839495,516,0.001629728242,516,1.425750494,
515,0.01443766244,515,0.00358531368,515,0.0062415828,515,0.001542926766,515,1.394219279,
514,0.01419744175,514,0.003637987887,514,0.006124265958,514,0.001502506784,514,1.359244227,
513,0.01422780007,513,0.00346083194,513,0.005961603019,513,0.00151061127,513,1.321194053,
512,0.01414208114,512,0.003509968054,512,0.005921137054,512,0.001397110173,512,1.280781627,
511,0.01399608981,511,0.003347341903,511,0.005885476246,511,0.001531600486,511,1.238030791,
510,0.0141043216,510,0.003266795073,510,0.005668323021,510,0.001536146505,510,1.193229914,
509,0.01392490417,509,0.003188531846,509,0.005503628403,509,0.001639472088,509,1.146739006,
508,0.01403081883,508,0.003145533381,508,0.005330531858,508,0.001661143266,508,1.098577857,
507,0.01363004465,507,0.002916454338,507,0.005272201728,507,0.001563865575,507,1.049857259,
506,0.01355939917,506,0.002929745242,506,0.005194126628,506,0.001430508099,506,1.001289606,
505,0.0135785751,505,0.002838905435,505,0.004936786834,505,0.001696380554,505,0.9518769383,
504,0.01344972756,504,0.002774839057,504,0.004824507516,504,0.001604707097,504,0.9032338262,
503,0.01357539743,503,0.002722608158,503,0.004866860807,503,0.00145440246,503,0.855543375,
502,0.01330581121,502,0.002585274866,502,0.004627139308,502,0.00149224652,502,0.8094999194,
501,0.01325915661,501,0.002382700797,501,0.004617066588,501,0.001477285055,501,0.7646881938,
500,0.01308270171,500,0.002343712142,500,0.004519543145,500,0.001502506784,500,0.7221541405,
499,0.01320965309,499,0.002310556127,499,0.004301947542,499,0.001594808185,499,0.6815440655,
498,0.01305591874,498,0.002287291223,498,0.004167354666,498,0.001587663312,498,0.6435528994,
497,0.0128245661,497,0.002123223385,497,0.00407395605,497,0.001488973619,497,0.6072378755,
